gene,log2FC,pvalue
217834_s_at,1.1753504686215397,5.862321234973172e-17
217838_s_at,-1.7802506440120567,1.4605641891205208e-10
217889_s_at,-1.9740371362017006,5.572720810398916e-08
217892_s_at,-1.957650718004933,9.327701343785615e-30
217914_at,-1.510311942998083,2.770978378366734e-22
217973_at,-1.0826942203343393,7.584874374487314e-09
217979_at,-1.5668711153740755,3.1468084165045293e-23
217996_at,1.2529096245546718,4.1085386756598715e-05
218002_s_at,-1.8153078980542618,0.0004545235497792568
218009_s_at,2.1038040093176216,3.9917762996254045e-10
218025_s_at,-1.8127108961359282,1.6406020820890742e-11
218027_at,1.1212637160866006,3.819897368429616e-13
218035_s_at,-1.2559852699369713,1.4743116109869113e-16
218039_at,1.5803329761578517,1.4179114592456954e-08
218051_s_at,1.498198585913948,2.3570227280513226e-10
218057_x_at,1.1034802576048248,1.8814548673328563e-12
218073_s_at,1.443444406686762,9.215914021295448e-10
218078_s_at,-1.0911435242532201,1.7585957670698705e-14
218080_x_at,1.1062557632227996,2.2896381771647727e-21
218086_at,-1.7552608413263915,2.682912367288721e-20
218104_at,1.0152507180049337,1.3838237860494724e-13
218111_s_at,1.0206325294601246,2.040801791688519e-10
218115_at,1.028723984653329,1.586352916176511e-08
218124_at,-1.0940145601534654,1.3159540990468666e-18
218136_s_at,1.598305845437106,2.5962498755545055e-09
218162_at,-1.4290889449164146,5.514984370553875e-09
218164_at,-2.006917654151824,6.590514674213085e-16
218174_s_at,-1.01469825431625,1.4841994771591209e-06
218193_s_at,1.0486654453274866,2.333717346627096e-10
218195_at,-1.659946470265826,2.0207809119695053e-12
218204_s_at,-1.3725598711975877,2.9890554278832553e-23
218211_s_at,-6.320341471362015,1.5845376666714816e-44
218218_at,-1.4966295012332154,3.2747937938524415e-14
218236_s_at,1.3876536037270482,6.773497851593964e-13
218237_s_at,-1.1692240230200035,3.003299189973718e-09
218238_at,1.152996604549191,1.0133999725867832e-15
218239_s_at,1.0728584735543993,1.2258468160543701e-14
218252_at,1.1054904083310486,2.300337652665256e-08
218261_at,-1.1763055905727589,5.357166817069436e-07
218284_at,-1.073191087969307,2.0374327051569066e-08
218295_s_at,1.1659706248287174,4.205888504285168e-09
218308_at,1.2556125376815563,8.719747827690698e-08
218309_at,-3.2185009399835556,7.174139636268557e-25
218313_s_at,-2.063662288298163,4.649947667795053e-23
218318_s_at,-1.1561583611948478,1.7259499452218906e-08
218319_at,1.634269975335707,4.970297496513314e-20
218328_at,-1.1584010194573855,3.868327197066791e-20
218336_at,1.149446179775282,8.324130057825784e-18
218346_s_at,-1.0272931597698003,5.679221943750983e-10
218350_s_at,1.4267467169087436,7.354505851444112e-15
218353_at,-1.848981466155112,2.5907522279867295e-11
218355_at,2.620161600438477,5.491765097450556e-13
218374_s_at,1.5027965607015634,1.6812449784035841e-12
218394_at,-1.4448107454097023,2.1238044228679656e-17
218418_s_at,-1.6999221622362297,3.7722991116954525e-15
218424_s_at,1.6590492271855277,2.7431440757488113e-11
218437_s_at,-1.0746439353247457,6.90771260343653e-08
218440_at,1.0053142778843522,1.1339572869420154e-09
218447_at,1.0555977555494653,6.083348024162272e-12
218468_s_at,-1.5704925678268005,0.00010643193701604093
218469_at,-1.5548613291312705,7.144082076196053e-05
218471_s_at,-1.1136439654699917,1.0134850118590371e-14
218480_at,1.1180205837215684,3.22948690744686e-10
218483_s_at,-1.0813132255412459,1.3667084166348218e-10
218486_at,1.0204560345300093,1.3771205335684029e-10
218499_at,1.1346932666483944,0.00012472584159346542
218510_x_at,-1.6713452096464794,3.198551582142956e-07
218512_at,1.1018918059742386,9.603944084596325e-16
218529_at,1.0941433022745963,1.2825501562066653e-06
218530_at,-1.0062446505892035,3.3842380945971217e-10
218532_s_at,-1.8397524171005761,7.759289602908683e-09
218541_s_at,-1.4608530063030951,1.5470719847363195e-05
218542_at,2.568631792271855,3.4280304938077627e-15
218546_at,-1.99450662373253,5.778217042057658e-11
218564_at,1.0896091723759946,4.569843810405835e-13
218574_s_at,-1.0845924938339282,3.3495065400731983e-06
218584_at,-1.5120568895587834,5.461436116053934e-15
218585_s_at,1.6385955220608386,8.865166408067367e-09
218602_s_at,1.397277602082763,2.4749057570876855e-16
218613_at,-1.1301705535763231,0.0008679348357251713
218640_s_at,-1.456558676349685,7.23417173009564e-14
218656_s_at,-1.2820168237873384,1.0512028501236628e-08
218662_s_at,1.8098353165250751,6.3467939881126425e-12
218663_at,2.0815804439572485,1.6242038079128813e-13
218665_at,-1.2961804987667849,4.190302014721149e-14
218678_at,1.1373257275966013,0.00041591099666053066
218688_at,-1.1134761605919428,8.019958594982357e-14
218692_at,-2.5029306138668135,3.353839467685159e-08
218693_at,-1.851047991230474,6.815328102150539e-16
218704_at,-1.2310396821046847,1.638333633167872e-08
218719_s_at,1.3200584050424773,1.3190189778037838e-12
218726_at,2.4590742641819663,2.8393697985476068e-15
218730_s_at,-2.1634728884625924,1.849491176115562e-05
218741_at,1.4374242230748138,1.5250898926485538e-10
218746_at,1.1793255494656059,4.359642997156251e-09
218747_s_at,1.3819709509454645,3.844752683116228e-10
218755_at,2.293074371060565,3.7909445648312286e-13
218756_s_at,1.6555702055357626,3.314112116574957e-08
218757_s_at,1.0282626637434893,6.051732319616289e-12
218760_at,-1.0465645546725115,2.40891051347281e-10
218769_s_at,-1.2722634091531946,3.306822765845887e-20
218770_s_at,1.0707962811729228,1.7295485289974e-11
218772_x_at,1.2280184023019993,3.269551890652326e-09
218774_at,1.168923787338997,1.698309445899011e-18
218775_s_at,-1.1952074239517678,4.2118947312981804e-07
218776_s_at,-1.7864380213757194,5.3190178979430475e-17
218779_x_at,-1.7990914880789264,1.4286259527920653e-13
218782_s_at,2.0423904412167726,2.003768110655761e-15
218796_at,2.554295872841875,3.602672171546079e-15
218804_at,-1.743946116744313,5.4626765753402995e-08
218806_s_at,-2.6926004302548643,1.7969567907912296e-15
218807_at,-2.374554255960536,2.833928037010045e-16
218813_s_at,-1.6048165031515476,1.742551995841955e-18
218820_at,-2.460222365031515,9.59110165751049e-13
218826_at,1.110414916415456,9.461816181184263e-08
218844_at,-1.3962815045217862,9.824020795771928e-10
218847_at,1.8033278816114002,2.2405559269023974e-10
218856_at,1.4019745217867916,5.63261984274269e-09
218858_at,-1.371965058920253,2.4450187512876386e-07
218868_at,1.9282088161140027,5.324199903226767e-19
218875_s_at,1.3074627980268563,6.534007795679917e-11
218877_s_at,1.3443866237325288,3.500673345001525e-18
218883_s_at,1.046774464236778,3.6332452569447632e-06
218886_at,1.0562308358454366,1.0234872333124652e-16
218888_s_at,1.0472785859139497,0.005798995264845873
218894_s_at,1.4379807481501778,1.8413292275463944e-14
218898_at,1.4046321677171818,6.433973348885221e-13
218904_s_at,1.2764738613318718,1.3874687066222315e-18
218918_at,-1.5852642203343383,1.4284533042236603e-09
218921_at,-1.3681797177308868,1.2848294310689682e-12
218922_s_at,-1.1387064346396274,1.583174052023344e-05
218931_at,-2.1450884845163065,3.683905170643147e-26
218947_s_at,1.0276675061660727,3.703010196898296e-14
218959_at,-1.1771409070978338,0.0034180968579366647
218963_s_at,2.7022596601808724,6.8891340767443685e-06
218966_at,-2.0045312496574406,2.7440749891597207e-14
218976_at,-4.1689978048780505,5.807304213335293e-17
218978_s_at,1.7129306248287208,5.820073560257817e-12
218997_at,1.0520133680460404,4.0629348822240365e-13
219000_s_at,1.7459643929843809,4.567418537964655e-16
219006_at,1.4440858372156749,7.056077070884507e-17
219010_at,2.373784431351054,2.1876322850827103e-08
219031_s_at,1.1315919073718819,2.2195281112154125e-15
219051_x_at,-1.887745297341736,3.483361229542006e-11
219054_at,1.288572408879145,0.000197730670619041
219087_at,-2.909080252123866,1.341676856669337e-11
219091_s_at,-1.10242919155933,6.391700855365182e-10
219099_at,1.0866762647300625,5.092542978300268e-09
219105_x_at,1.1776121266100326,1.2792423685194693e-12
219127_at,-2.6111342132090973,9.371561229248067e-14
219143_s_at,1.3627295861879984,3.1935364521280377e-09
219148_at,2.567557873389971,5.3361947418565624e-15
219156_at,-1.0219892463688698,2.837428673679584e-17
219159_s_at,1.3990218169361466,3.6740747631562545e-05
219173_at,-1.7017736009865714,2.9002027716066875e-12
219179_at,-1.962259950671415,1.5492908263789508e-09
219197_s_at,-4.491126508632501,3.2834281279551123e-13
219202_at,1.098566407234859,1.653578134413884e-10
219209_at,1.3202369142230754,9.412672672730896e-07
219211_at,1.1069917456837484,8.45728743789547e-06
219212_at,1.1742250452178684,1.0015585661036447e-15
219213_at,-1.568388561249657,2.3646710879685843e-08
219223_at,-1.0926493121403125,3.528000070034856e-16
219225_at,2.489745012332146,3.115497032212753e-09
219233_s_at,-1.4468759934228554,0.00045573158527106893
219258_at,1.7231010468621548,1.0255107321952794e-14
219265_at,1.6395468950397376,8.398038910327668e-20
219268_at,-1.6301743820224717,1.984247426323673e-08
219275_at,1.06591657166347,8.724378999032447e-18
219288_at,-1.5111708057001927,4.82826593044923e-12
219295_s_at,2.6265994135379556,1.168431922770687e-13
219300_s_at,-2.6374328637983,1.0775423217185e-08
219301_s_at,-1.0297943738010407,4.466627115141199e-06
219304_s_at,-2.226284576596327,6.401107677474068e-09
219306_at,2.4161622800767333,1.8217620960265476e-14
219310_at,-1.1397585639901338,2.7555769684260156e-07
219315_s_at,-1.301715735818033,5.224989181425105e-12
219317_at,-1.0673767141682653,8.103193985799127e-09
219327_s_at,-2.203632584269663,1.390222797188681e-16
219342_at,-1.1084416141408608,9.166622182066921e-06
219352_at,1.1571823951767604,0.0038664006009464158
219359_at,-1.0651291614140854,0.008015000515199315
219360_s_at,-1.3110095039736924,2.246625152079652e-09
219371_s_at,-1.1417740860509706,7.1549376273586745e-12
219385_at,1.342471707317073,5.448003761921664e-06
219386_s_at,1.3016546505892004,0.00014488600421367785
219389_at,1.107979372430803,0.0014494921038869487
219396_s_at,-1.461396546999178,5.602847552062163e-14
219403_s_at,1.036255376815566,6.24278813985643e-06
219414_at,-1.951850317895313,5.021095844391968e-08
219415_at,2.2795260290490535,1.4313470356216155e-13
219420_s_at,1.104533970950948,4.6234453531410326e-14
219432_at,-1.140921784050425,5.0706541986098275e-08
219436_s_at,-1.2396944779391612,5.44459516359824e-05
219439_at,1.2779377308851743,1.1011912274464661e-08
219440_at,-2.0779652288298163,1.8561420695640996e-10
219454_at,1.9114144806796372,2.9850894151820053e-07
219455_at,-1.6002146314058647,2.1414551033187638e-10
219463_at,-2.453132258152919,6.250792827787204e-11
219468_s_at,-1.4029154042203347,1.3064205045239115e-07
219469_at,-1.0312317374623197,1.0419358834831714e-05
219471_at,1.0111753494107978,1.5788303301796942e-06
219474_at,-1.1404205206905988,1.1093327394416353e-05
219476_at,1.3718714634146352,0.00037298518135146466
219493_at,1.6126787613044673,3.397921787668002e-09
219494_at,1.2030678651685385,6.175604827353158e-07
219497_s_at,4.583032195121952,3.368187811333015e-27
219498_s_at,3.059006056453823,7.868465859104071e-26
219510_at,1.6370184872567828,1.706353102985088e-14
219522_at,1.163910465881063,1.7284824993186397e-08
219527_at,-1.3155564702658253,5.650967920101752e-13
219542_at,-1.3084444258701016,1.0375988189514432e-09
219543_at,-1.1140694765689236,9.174865775373481e-09
219544_at,1.1407394190189093,6.346556845725281e-09
219545_at,1.5128152452726775,2.21665836300868e-05
219555_s_at,2.208482386955329,4.429683607019586e-15
219561_at,-1.6369812414360103,1.7723574628754293e-10
219562_at,-2.822212735269937,1.0011869724264569e-18
219566_at,1.2989922992600702,4.035788956037152e-10
219570_at,-1.2742884680734416,4.784662121589069e-15
219572_at,-2.3179740641271573,7.007841787127291e-16
219580_s_at,-4.501769712249931,1.1139550857570066e-18
219582_at,2.0703293477665126,2.0998777411925176e-21
219583_s_at,-1.1743314058646197,1.8788020400834956e-11
219587_at,-1.354729602630857,2.2885697264454764e-08
219588_s_at,1.3065487284187434,1.0198903289853476e-13
219599_at,-1.2361300822143049,9.5340067236107e-09
219602_s_at,-1.6245472375993417,1.6911713176390957e-06
219615_s_at,2.4077727130720765,5.77696216939882e-16
219616_at,-1.5957075993422847,4.2250763152449384e-07
219630_at,1.5725663222800774,0.0031698296004122957
219631_at,1.308662052617155,1.3600284951463685e-07
219646_at,1.4826984899972588,1.350842390060879e-15
219648_at,-1.0506059989038086,3.275798630062758e-11
219654_at,1.9961286133187173,1.063832239437453e-09
219681_s_at,-1.021066462044395,5.5531428987459285e-05
219682_s_at,-2.6542537270485065,6.831463988137638e-14
219684_at,1.9707421238695542,2.087100889905414e-06
219687_at,-1.607244332693889,2.099284254264488e-15
219700_at,-1.4710803096738836,3.5125696167997464e-11
219716_at,1.1667539490271306,2.5441254856798434e-07
219734_at,-4.141976552480131,3.4999879740310826e-34
219735_s_at,2.2561750041107156,3.856646343790924e-19
219736_at,-1.4185571636064682,5.306086189196865e-06
219740_at,2.2715926281172925,1.684611076499905e-10
219773_at,-1.9319709865716623,2.2227780871870963e-11
219778_at,-1.328425382296519,9.913812758133425e-07
219779_at,-1.0630823102219789,1.6107911595545926e-05
219785_s_at,2.2905747300630304,1.017478882243971e-19
219786_at,-1.517940320635792,1.611418723003718e-08
219787_s_at,1.1897561112633586,4.945390013761252e-09
219789_at,2.060862603453,1.9179664289110516e-07
219795_at,2.445920775554947,4.183408387728384e-07
219806_s_at,1.3553681721019455,9.400147443592925e-10
219821_s_at,1.3876184927377366,2.124547889354225e-11
219833_s_at,-1.86571288298164,1.5882829539449077e-15
219863_at,2.197505516579885,9.082852353936626e-11
219867_at,1.0768743875034263,3.786368830891224e-08
219869_s_at,1.5382829021649767,1.9421834400257834e-07
219872_at,-1.2977149767059468,4.5470768910244594e-07
219911_s_at,1.4201115839956149,1.3181550757753566e-11
219918_s_at,2.809052904905453,1.1311787583873418e-13
219928_s_at,1.1389453631131814,0.00020980057134292008
219938_s_at,1.0640990682378755,3.039087576100764e-08
219956_at,-3.316102288298164,3.809215064683089e-20
219957_at,-1.0333467881611416,8.104231541773577e-14
219959_at,1.6683701671690878,5.6904073007830665e-08
219960_s_at,1.3036599671142763,6.405237478281109e-16
219974_x_at,1.2960062839134014,9.55669863212233e-08
219978_s_at,2.1334050095916703,3.554743858480535e-10
219983_at,2.0565596903261154,5.663390597161499e-09
219984_s_at,1.2326805015072617,1.095725679098523e-06
219990_at,1.7940080323376266,1.9073937305345475e-09
219995_s_at,1.4141959249109348,1.0664220700516771e-05
220011_at,1.5770449986297619,6.815560862146236e-16
220016_at,-1.193872576048233,6.249741385624081e-08
220051_at,1.0642297917237595,0.00042473916920427644
220073_s_at,1.148628054261442,6.702725974954314e-08
220083_x_at,1.3023488928473554,1.5557923120372964e-15
220085_at,1.6598611674431334,1.9240616416073936e-10
220091_at,1.100711400383667,5.662578048088926e-07
220133_at,1.4992867744587555,4.206052491157719e-07
220134_x_at,-1.2061531077007412,1.1165652650655898e-08
220147_s_at,1.2285729514935593,2.139714738139218e-08
220148_at,-1.1524965168539318,2.0050795888722046e-05
220173_at,-2.738606842970678,4.282172320414115e-16
220192_x_at,-4.4370874834201155,1.5172089094063593e-30
220196_at,2.6296984516305835,1.1241042339394586e-10
220230_s_at,1.3013849081940254,1.3823920860436503e-06
220233_at,1.2224681118114562,8.305034650742531e-13
220238_s_at,1.7919998437928202,4.3606000351304254e-15
220239_at,2.2270391257878863,1.8047426734278563e-17
220244_at,-1.2669676623732524,1.5037143914246023e-05
220253_s_at,1.372766620992052,1.670120244725856e-09
220255_at,1.177470082214306,3.5941893526508983e-16
220272_at,-1.5176137023842138,6.098329340909272e-08
220293_at,-1.1981600024664292,0.0005833474842908289
220295_x_at,1.8799747629487538,9.129013285045862e-18
220296_at,-2.1285348040559047,6.39917943266202e-23
220338_at,-1.558133792819949,3.790358633887938e-14
220340_at,-1.8521546094820491,5.8910081241450625e-08
220356_at,-1.0550276212660998,0.00016192172160348398
220425_x_at,3.99858223074815,9.144416210667865e-19
220432_s_at,1.7592636941627844,2.3755982506006446e-14
220441_at,-1.3736431279802686,7.174521387418273e-05
220445_s_at,1.7228233132365034,7.093951275437321e-06
220459_at,1.0944097944642364,3.8534970064295223e-07
220467_at,-1.4014129049054533,4.2933668314964734e-05
220521_s_at,-1.0927103480405593,2.560204523500549e-11
220559_at,4.224098158399561,1.8862464709127973e-27
220581_at,-1.314635346670321,4.268200302498973e-06
220588_at,-1.4137015922170466,2.444159665506584e-06
220613_s_at,-2.074782715812552,1.1977158825262307e-12
220624_s_at,3.3907525294601264,7.529819442149491e-18
220625_s_at,4.531031364757467,2.992475682929219e-17
220651_s_at,3.1961362318443403,1.6370870148569611e-21
220658_s_at,2.7912575664565646,9.44620205235449e-18
220840_s_at,1.793418607837765,2.3134098399493293e-16
220865_s_at,1.757961879967115,1.3477284627513885e-15
220892_s_at,2.760062998081665,4.885077740709246e-13
220898_at,-2.073565308303645,3.773219166376859e-10
220917_s_at,-1.0340066511372994,1.4836439607655984e-06
220941_s_at,1.9057856261989592,1.2976638486863097e-21
220969_s_at,1.038920731707318,7.386535473279908e-12
220979_s_at,1.6933360235680999,1.2957925501543606e-05
220988_s_at,-1.634357763770895,7.672873399908714e-11
221016_s_at,3.1194897862428066,7.08005853637227e-19
221019_s_at,-1.672418714716362,7.096527482757962e-07
221024_s_at,-2.986727930939983,1.023993315536596e-23
221047_s_at,1.3831214661551097,2.1609894184148866e-08
221059_s_at,1.4664160509728674,1.7751470657295522e-15
221078_s_at,1.1536747766511364,2.2270690362975116e-09
221103_s_at,-1.633017286927926,1.5830297317595843e-11
221122_at,-1.6227948972321187,1.821002106780537e-06
221139_s_at,-1.3619499424499857,3.6063304188291025e-12
221185_s_at,2.5501271855302825,6.920521282433885e-12
221207_s_at,-1.5479508303644849,4.4597544208039175e-13
221221_s_at,-1.181339887640449,1.079733526607098e-09
221223_x_at,-1.1119462921348306,2.455665051484795e-11
221245_s_at,1.2640339791723756,2.210356040007962e-09
221258_s_at,1.64531710879693,1.630479409650767e-16
221261_x_at,1.2714623458481773,0.0008678582824192969
221276_s_at,-1.7835596958070705,4.4699917366894565e-12
221436_s_at,2.700474420389149,6.537681983514566e-22
221447_s_at,-1.8889921896409962,2.3638803008766937e-10
221477_s_at,1.3688966895039751,1.3781376076641444e-10
221489_s_at,-1.0527587804878045,1.7952092977570003e-05
221497_x_at,1.3856938585913943,2.6977641549547716e-13
221505_at,1.9963764264181965,7.083149614789863e-27
221510_s_at,1.3943164318991492,1.1022354463770287e-14
221511_x_at,-1.293874954782133,1.1931871228328742e-13
221520_s_at,2.489253154288847,1.5824080321935952e-20
221521_s_at,1.4521025404220333,9.053507781926378e-08
221523_s_at,2.0939490600164445,4.724557526125145e-11
221524_s_at,1.5675389175116488,7.779206949236626e-13
221539_at,1.05460801315429,3.7357124615246815e-07
221541_at,-1.015621696355165,2.795128711564552e-07
221558_s_at,-1.1805154617703488,4.3477130574728995e-08
221561_at,1.1354287640449447,4.549963367287533e-08
221563_at,-1.5216373938065235,4.21445066921358e-11
221577_x_at,-2.270736294875307,3.686764021648493e-08
221584_s_at,-2.256903326938887,1.9719507013872642e-16
221586_s_at,1.5741026966292129,4.343471098609063e-11
221588_x_at,-1.1946559824609473,3.1595682882203175e-11
221589_s_at,-1.280955176760755,3.0903085017481493e-10
221591_s_at,2.6246716826527816,1.954879307269553e-19
221636_s_at,-1.5171728089887635,8.311476777565412e-14
221645_s_at,-1.0805588352973405,1.334695973195706e-09
221646_s_at,-1.5437397506166075,6.369223102170372e-09
221655_x_at,-1.5946028692792544,7.452012795249796e-15
221665_s_at,-1.4906459139490273,5.350067975384836e-12
221667_s_at,-1.3275616086599067,0.0005125878158814815
221676_s_at,1.011163329679361,3.646651049509394e-10
221677_s_at,1.2308305124691694,7.90273358292125e-11
221680_s_at,1.0588700301452447,4.8916063084984515e-12
221685_s_at,1.35125333241984,1.1819539476961283e-13
221690_s_at,1.308503332419841,0.009286438552286695
221698_s_at,1.0132836475746778,8.003659665912214e-07
221703_at,1.132124475198685,2.17489964717669e-07
221710_x_at,-1.0584082351329132,3.20439125199444e-08
221728_x_at,-1.0089756070156195,9.840015215283889e-05
221729_at,-1.4563469745135666,2.05938715444914e-10
221730_at,-1.4233724801315422,1.1002763291577419e-08
221731_x_at,-1.458524165524798,9.290012401075509e-10
221732_at,-1.0112146560701571,2.961818724948905e-09
221765_at,-1.1885704604001086,6.142023212723437e-08
221779_at,1.6643499013428338,1.4441731499905882e-16
221795_at,1.184680644012058,0.0029951639655486986
221796_at,1.0915318827075908,0.005072183076779366
221811_at,-2.7760790572759664,5.767859515557215e-15
221823_at,-1.2922655357632227,8.79350418013375e-12
221833_at,-2.018626029049054,4.921903690658849e-18
221834_at,-1.6481801288024114,1.0868679360929082e-17
221843_s_at,1.4107440065771453,1.9569610256564676e-08
221854_at,3.1091638531104406,4.775478077807969e-15
221861_at,-1.0220974513565357,7.8475137629827e-06
221864_at,-1.3015309619073738,5.223600283642385e-15
221872_at,2.6287740093176213,3.184190945298941e-07
221874_at,-3.4274736180323386,2.5456876299363317e-20
221879_at,1.114519693066593,1.062015559711701e-09
221880_s_at,-2.108521847081393,2.413388316823254e-28
221881_s_at,1.2753562729514938,6.704805285733222e-11
221900_at,-1.5484694601260616,3.525788443397909e-06
221906_at,1.1785550726226366,4.763095211801425e-11
221909_at,1.088623995615237,1.3165265530840915e-05
221911_at,-1.0214228144697186,0.000160363857595231
221912_s_at,1.1956639271033156,1.8504030296102248e-09
221920_s_at,1.6046771773088508,5.1129393758767856e-08
221922_at,1.5523350890654957,4.2088986362480915e-16
221934_s_at,-2.14141720471362,2.948330943712511e-24
221957_at,1.3304916031789524,1.3355716882929762e-06
221958_s_at,-1.5188558975061666,1.0003487387703568e-05
221959_at,-1.7439802247191012,2.0136795023150606e-08
221974_at,-1.591889772540422,1.1970404531791896e-11
221978_at,1.2496799698547543,1.0401093988715617e-05
221986_s_at,1.047004521786791,1.3151117139438593e-07
221987_s_at,1.0316126801863517,3.7091716004792e-14
222036_s_at,1.347297930939984,3.061654633284996e-13
222037_at,1.5143849081940246,8.911074099042133e-14
222039_at,2.2908477637708975,1.772180074241883e-19
222062_at,2.78313443683201,9.191059607274028e-17
222077_s_at,1.1895046505892033,1.2614243880161959e-08
222108_at,-2.272949095642641,1.1915734433409623e-12
222118_at,1.4606355960537138,1.0903911239694784e-15
222125_s_at,-1.902789819128528,2.7522932935079683e-18
222156_x_at,-1.1072095533022743,3.432009233833444e-13
222158_s_at,1.113522603453001,8.598864859361249e-12
222209_s_at,-1.5868976568922983,4.853324441446515e-22
222233_s_at,1.265958775006852,3.0034217282365696e-13
222238_s_at,-1.160536793642093,1.0452089163095604e-16
222242_s_at,2.6588905480953686,1.3058112622934233e-06
222258_s_at,-1.5249644094272377,6.064374821160974e-15
222275_at,-1.5135952397917265,1.819589457586533e-08
222281_s_at,1.125483129624554,2.794608587121804e-06
222288_at,-1.514349073718824,6.607417510482228e-06
222312_s_at,-1.1760278569471074,5.0836332610889756e-08
222314_x_at,-1.0052779610852287,0.005926845401303299
222336_at,-1.423863842148533,1.4277608428511705e-20
222344_at,-1.3648534584817744,1.4716314098997366e-08
222348_at,-1.5979580871471626,1.2888803233058186e-10
222379_at,-2.2481468292682925,1.0957793399486429e-06
222393_s_at,1.0924892682926828,3.1642153928893276e-10
222443_s_at,1.1502448451630585,3.558670670577234e-18
222445_at,-1.0333288380378178,2.1999079721683843e-21
222450_at,-1.4043192189641012,1.6233119247417472e-07
222453_at,-1.9080419073718833,1.269560446323353e-14
222456_s_at,-1.3415242038914776,3.6784709005018146e-14
222457_s_at,-2.2347724801315447,2.698330624684379e-26
222484_s_at,-1.7976665250753614,0.00029748411928632093
222496_s_at,-1.1512715730337053,1.7642507207372105e-11
222510_s_at,1.0471097314332694,9.847950264944976e-09
222511_x_at,1.1970306303096736,5.1720504385288946e-12
222528_s_at,1.942093346122225,5.931212915872799e-11
222529_at,1.4358981666209925,2.064574551585564e-10
222565_s_at,1.1843282707591118,4.4887694204212905e-12
222587_s_at,-2.283201879967115,7.617230256646514e-17
222592_s_at,1.008497248561251,0.0001607046534332258
222608_s_at,2.10837871471636,3.820160137883265e-09
222623_s_at,1.173633587284188,1.5658195938822445e-12
222624_s_at,1.1034984954782123,5.397476801850076e-10
222637_at,-1.0378957878870914,2.740984965289868e-12
222666_s_at,1.176681737462319,1.0998852424198166e-10
222671_s_at,1.2457286407234869,4.9833961789845e-10
222678_s_at,1.2939296355165784,2.5722153394606785e-08
222680_s_at,2.2556190435735823,7.531892929490013e-13
222685_at,1.1889499232666498,1.2980338272597732e-10
222692_s_at,1.212127999451905,1.181816061681245e-10
222693_at,1.1932131104412145,1.0979812989815823e-10
222696_at,-1.157957245820774,8.454489274407423e-07
222699_s_at,-1.317908355713893,3.692479170804001e-08
222700_at,1.7405860619347777,1.0034839147708043e-25
222703_s_at,1.1511320800219247,2.2691208546911373e-09
222722_at,-2.679844787613044,8.257413325805255e-08
222735_at,1.5492430528912031,8.798841083201038e-08
222736_s_at,1.1175206933406403,1.2487640597230937e-09
222740_at,1.7621941490819388,1.758690379669536e-16
222752_s_at,1.1707297369142218,9.7466264353539e-08
222760_at,-3.15772093724308,6.060115421617833e-22
222771_s_at,-1.0201477007399298,1.2878686452331416e-06
222781_s_at,2.0968401425047967,4.1649005777415825e-22
222802_at,1.1642342285557685,0.00026788807134933083
222803_at,2.325279136749793,3.2769973335229056e-15
222835_at,-4.2016138613318725,2.1838196871046253e-22
222837_s_at,1.1928696053713352,1.255109343252271e-13
222838_at,1.376246914223076,0.000709088650951259
222843_at,1.0192866977254038,2.807108677319737e-09
222845_x_at,-1.2025790079473833,8.094900702439872e-22
222848_at,1.195295193203619,8.245428835357476e-08
222853_at,-1.6173043929843796,0.0004445305336894263
222857_s_at,-1.1992910797478764,1.276585217577971e-05
222858_s_at,1.4128761112633592,1.1995092440827314e-07
222859_s_at,1.5006893093998341,1.7872267718379365e-08
222869_s_at,1.1853370868731168,8.02124094425011e-15
222880_at,1.3732101671690868,8.360145728003004e-09
222885_at,-1.1814907234858865,1.217147152146754e-05
222889_at,1.1412986270211025,2.7226635836641883e-14
222891_s_at,4.758491290764592,2.065602360484715e-23
222899_at,-1.6249055768703746,6.510652696501541e-09
222904_s_at,-3.019829024390243,1.7250221759203776e-13
222931_s_at,1.6174771334612226,2.046848881875252e-09
222942_s_at,1.152199175116471,2.2780072634479197e-08
222958_s_at,2.5740928117292405,4.544967795615285e-19
222962_s_at,1.8475803425596062,1.931609131536295e-17
222996_s_at,-1.5390654590298727,1.933964678899641e-14
223038_s_at,1.5573382296519585,2.969277057422267e-10
223044_at,-2.761638533844888,4.369024320727304e-19
223055_s_at,1.5657167059468353,7.552573104119509e-24
223062_s_at,3.9137015648122775,1.250789985524759e-14
223075_s_at,1.7808364346396273,3.256523338767372e-05
223079_s_at,2.042130791997808,3.809117844828057e-16
223088_x_at,1.2916864510824881,2.0267184177211255e-08
223089_at,-1.5261514140860495,2.7808554544984304e-12
223100_s_at,1.330367826801865,2.2200603634699728e-22
223103_at,-2.4374161277062214,2.1280698581754325e-23
223121_s_at,-2.0036939435461765,1.4837771137151617e-09
223122_s_at,-2.029075549465606,1.6709411164267823e-09
223125_s_at,-1.5022126171553865,1.7145362369538615e-07
223126_s_at,-2.328774645108248,5.914722140336225e-13
223194_s_at,-2.591952671964921,6.8136413233582674e-15
223204_at,-2.2369081858043334,4.318090590211069e-22
223225_s_at,1.5982532090983845,9.890236009129905e-16
223229_at,1.902625615237052,1.3108209285040404e-10
223235_s_at,-1.544352699369691,6.673274681316496e-06
223241_at,1.0887200246642896,9.362414604782085e-09
223259_at,-2.252466431899151,1.9971037410263725e-12
223274_at,1.9319078405042474,3.503403756345915e-14
223287_s_at,-1.3888850452178687,4.540874366179203e-20
